LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,BAD
22800,74979,109716,0,2,9,0,1,289.8223697,1,28,31.47990688,0
22800,76733,105624,0,2,1,0,0,225.3275079,5,23,40.69195368,0
22800,49361,81914,0,2,4,0,0,264.9370662,2,25,32.01024461,0
22800,39166,84407,0,4,11,0,0,276.121973,0,19,38.96836653,0
22800,74829.24905,147730,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,16.17924959,0
22800,74829.24905,97634,1,6,8,0,0,177.5697403,1,16,40.77224843,0
22800,132706,170396,0,4,8,0,0,147.4149491,0,37,19.51853186,0
22800,52760,81362,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,38.02467732,0
22800,74829.24905,57761,0,6,9.154940986,0,0,310.4829388,0,18,38.50570506,0
22800,64659,96063,0,2,8,0,0,201.0682871,2,18,31.54182212,0
22800,52644,96376,0,6,7,0,0,238.3801452,0,19,34.94670077,0
22800,129697,167475,0,4,5,0,1,202.6038029,1,18,22.04393384,1
22900,74829.24905,148018,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,15.93805779,0
22900,64803,92258,0,6,3,1,0,84.92588137,2,29,33.68409323,0
22900,90702,115355,0,2,24,0,0,308.85054,1,42,38.79333433,0
22900,70497,103855,1,2,13,0,0,149.9896104,0,27,33.76898573,0
22900,41279,59993,0,6,0,0,0,111.2375972,0,17,20.9297294,0
22900,18059,57109,0,6,26,0,1,213.0362848,0,24,25.54701032,0
22900,95321,123082,0,5,3,0,0,205.4415191,2,26,34.05349114,0
22900,64350,93126,0,1,6,0,0,181.8260463,1.032749077,16,39.39135211,0
22900,136032,180899,0,4,21,0,0,240.3474711,0,24,41.59674747,0
22900,61067,96306,0,6,5,0,0,228.898609,1,20,36.13495946,0
22900,67312,95000,1,2,3.9,0,2,122.7666667,0,32,39.38764489,1
22900,65017,88066,0,6,3,0,0,93.55292753,1,29,32.01107938,0
22900,107241,138883,0,2,9,1,0,201.7857441,5,18,41.14075208,0
22900,161754,193666,0,2,2,0,0,260.251081,0,27,30.27892939,1
22900,28217,52804,0,6,14,0,0,109.3656846,1,25,30.58772816,0
22900,41174,86851,1,6,25,0,0,267.1326089,0,7,24.38038951,0
22900,41130,81069,0,4,8,0,0,276.0876189,0,19,38.50140658,0
22900,88244,103144,1,6,8,0,0,187.0023549,1.032749077,21.31703607,31.0726936,0
22900,50876,74270,0,6,5,0,0,72.00450998,1,19,34.9570299,0
23000,108464,155821,0,2,16,0,0,170.2231566,0,26,35.059327,0
23000,74829.24905,56390,0,6,9.154940986,0,1,314.2737125,0,19,37.74372511,0
23000,74829.24905,150364,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,17.12566043,0
23000,91732,140728,0,4,9.154940986,0,0,203.9066776,0,21,27.69223742,0
23000,62893,90989,0,1,4,0,0,179.8468627,1.032749077,16,38.63094673,0
23000,76561,111389,0,2,8,0,1,301.2329108,2,28,30.34670611,0
23000,68275,89967,0,4,8,1,0,140.7144149,4,25,33.6949437,0
23000,74829.24905,46846,0,6,9.154940986,0,0,77.55320305,1.032749077,13,25.61429467,0
23000,72681,105405,0,2,0,0,0,230.0750645,4,23,43.51909332,0
23000,76213,184360,0,6,12,0,0,379.3499549,0,16,32.04036608,0
23000,48191,65080,0,6,26,0,0,302.849884,2,32,33.87069555,0
23000,72638,109183,0,4,2,0,0,177.611648,2,22,48.27759122,1
23000,163805,216500,1,5,3.5,0,0,150.1901834,1.782764811,21.21126761,39.38764489,1
23000,131200,163390,0,6,7,1,0,215.0666667,1,20,33.25312863,0
23000,42600,69500,0,6,10,0,0,119.7,1,20,33.25312863,0
23000,47000,78000,0,6,17.8,2,1,100.4666667,0,28,39.38764489,1
23000,32000,55000,0,6,0.4,0,0,211.0333333,0,23,39.38764489,1
23000,48003,64720,0,1,4,0,0,160.6060458,1,26,33.6299233,0
23000,32946,52054,1,5,6,0,0,123.0672167,1.032749077,10,24.02181712,0
23000,74829.24905,49906,0,6,9.154940986,0,0,96.75696905,1.032749077,13,27.44124241,0
23000,71902,101750,1,6,5,0,0,214.3892524,0,13,29.04596406,0
23100,95352,115077,0,6,24,0,0,253.3293713,0,26,39.81680057,0
23100,71680,101492,0,2,1,0,0,230.3616162,5,24,39.87270885,0
23100,61524,96308,0,1,1,0,0,160.3831682,1,21,35.1122412,0
23100,141937,179756,1,2,6,0,0,328.3984932,0,16,43.91004585,0
23100,75837,183443,0,6,9,0,0,377.29104,0,17,31.43531612,0
23100,93805,135780,1,4,5,0,0,155.0253817,0,31,34.64492165,0
23100,83458,107589,0,2,24,0,0,314.066374,1,43,38.04372621,0
23100,133867,174105,0,2,26,0,3,332.4098399,0,28,30.76863769,0
23100,42862,63916,0,1,5,0,0,182.93212,1,26,35.58378924,0
23100,72712,185787,0,6,10,0,0,362.1817044,1,16,31.86715522,0
23100,109498,156191,0,2,15,0,0,186.2019963,0,25,33.79421161,0
23100,64601,100170,0,1,2,0,0,156.675375,0,21,34.00023607,0
23200,62811,99320,0,1,3,0,0,166.8610989,1,21,36.07127157,0
23200,96345,135081,0,4,9.154940986,0,0,217.4805423,0,20,26.79993001,0
23200,112948,159050,0,2,16,0,0,189.8390087,0,25,33.49396616,0
23200,129355,171709,0,4,0,0,0,328.5141214,0,30,40.04844004,1
23200,96043,140090,0,4,21,0,0,162.6404305,0,24,39.20510043,0
23200,14511,81579,0,6,7,0,3,272.938299,0,23,47.12058049,1
23200,40905,81651,0,4,6,0,0,274.0020796,0,19,40.10944251,0
23200,131804,171144,0,4,6,0,0,197.768728,0,37,19.77885179,0
23200,144542,176611,0,4,5,0,0,179.239077,5,42,40.82316043,0
23300,82472,110321,0,6,9.154940986,0,0,174.2399806,2,25,37.91287247,0
23300,103162,135013,0,2,9,1,0,188.9398399,5,18,40.67081708,0
23300,81144,106102,0,2,7,0,0,288.3727394,1,28,33.27141336,0
23300,65310,89959,0,6,2,0,0,89.7941492,1,30,33.98609881,0
23300,143821,177028,1,2,8,0,0,320.9234361,0,16,44.75295886,0
23300,27793,50177,0,6,16,0,0,136.401603,1,24,28.0529211,0
23300,91957,135827,0,4,9.154940986,0,1,203.0716875,0,20,27.83335613,0
23300,88825,104609,1,6,8,0,0,187.0023549,1.032749077,21.31703607,28.01323884,0
23300,89847,136259,0,4,9.154940986,0,0,210.0161196,0,21,29.77994226,0
23400,64332,95770,1,1,13,0,0,128.2392225,0,13,35.15764561,0
23400,81379,105005,0,6,9.154940986,0,0,186.8909246,1,24,37.88976871,0
23400,91165,99564,1,6,8,0,0,187.0023549,1.032749077,21.31703607,28.97862141,0
23400,72262,94646,0,6,2,0,0,105.9992656,1,29,31.8406351,0
23400,89427,106590,1,6,6,0,0,187.0023549,1.032749077,21.31703607,29.37165152,0
23400,48549,68957,0,1,6,0,0,172.8107266,1,27,34.4567622,0
23400,125750,165732,0,4,6,0,0,195.0845391,0,38,20.73303164,0
23400,97865,120172,0,5,2,0,0,200.5757523,1,26,36.39872872,0
23400,35634,61149,0,6,9.154940986,0,0,204.6427862,0,13,41.11515894,0
23400,89226,119604,0,5,3,0,0,221.6813833,1,26,34.5562014,0
23400,90924,116819,0,6,24,0,0,245.8978616,1,27,40.85742704,0
23400,45766,66192,0,6,26,0,0,284.7815723,2,32,35.9367948,0
23500,95289,122273,1,2,9,0,0,118.6161343,1,23,30.44727454,0
23500,74829.24905,90205,1,6,9,0,0,169.0149735,0,16,38.69873592,0
23500,90246,119320,0,6,22,0,0,239.2596449,1,26,41.33669648,0
23500,52457,77436,0,6,16,0,0,150.1901834,0,0,33.56876627,1
23500,18989,51607,0,6,26,0,1,206.765495,0,24,27.55140882,0
23500,44952,70191,0,1,6,0,0,164.9639399,1,26,35.78815771,0
23500,68049,93394,0,2,6,0,0,191.1124423,2,18,32.13282224,0
23500,133197,168990,0,6,8,1,0,214.2845994,0,19,36.64262904,0
23500,48286,81958,0,2,6,0,0,248.8600943,2,25,32.46730089,0
23500,54816,87000,0,6,3.5,0,1,223.2,0,17,39.38764489,1
23500,69460.45297,143168,0,1,10,0,0,150.1901834,1.782764811,21.21126761,35.73356733,1
23500,74829.24905,131203,1,6,0,0,0,318.8471298,3,21,31.08415579,0
23500,146371,179434,0,4,6,0,0,195.1781446,4,43,39.94505447,0
23500,75708,102198,0,2,2,0,0,231.4343159,5,23,42.17978642,0
23500,74829.24905,59600,0,6,26,0,0,127.8,0,9,33.25312863,0
23500,90129,141785,0,4,23,1,0,158.9968245,0,25,40.33195033,0
23500,37858,60890,0,6,2,0,0,110.0572738,0,17,19.26843955,0
23500,65587,87101,0,6,3,0,0,83.23800004,2,30,32.03167837,0
23500,62742,111921,0,4,15,0,3,282.9760159,0,36,27.14820546,0
23500,94109,97194,0,4,1,1,0,116.8186482,0,20,35.86611643,0
23500,74829.24905,66217,0,6,24,0,1,122.1475515,1,8,20.17202126,0
23500,55731,89079,0,2,4,0,0,273.6743799,1,25,33.50940904,0
23500,147696,118200,0,4,4,0,0,103.6727859,2,34,30.36171141,0
23500,86144,138953,0,6,13,0,0,110.0541983,3,15,41.8416909,0
23500,62441,97293,0,1,1,0,0,152.8327542,0,21,34.53125999,0
23500,69460.45297,116983,1,6,8.027802491,0,1,143.4146448,0,10,35.06031985,1
23600,70769,183593,0,6,11,0,0,367.0984875,1,17,33.78919233,0
23600,30758,57280,0,6,13,0,0,104.3956905,2,24,31.12039863,0
23600,87875,139025,0,6,10,0,0,112.9125146,2,15,38.50589728,0
23600,136607,172414,0,6,6,0,0,226.0402946,0,20,36.97693039,0
23600,74829.24905,68208,0,6,26,0,0,119.5859013,0,8,20.81825554,0
23600,50424,70281,0,6,24,0,0,312.7384712,4,31,35.77167592,0
23600,69846,189234,0,6,11,0,0,357.8050619,0,17,30.56428034,0
23600,36438,80176,0,4,10,0,0,289.7015389,0,19,39.92995455,0
23600,57327,105411,0,4,14,0,3,276.1823627,0,35,29.2830325,0
23600,94908,101678,0,4,1,1,0,125.7017044,0,19,33.22431913,0
23600,141000,175000,0,6,2,0,0,192.7666667,0,35,33.25312863,0
23600,82639,114266,0,6,9.154940986,0,0,186.1563472,2,25,37.9438682,0
23600,96452,125277,1,2,11,0,0,127.359922,1,23,30.98553896,0
23600,126254,169638,0,4,6,0,0,176.7491631,0,38,17.62092021,0
23600,82407,106431,0,6,9.154940986,0,0,169.8052711,0,24,39.48884444,0
23600,140284,182591,0,4,21,0,0,224.9413467,0,24,41.8717558,0
23600,56023,83659,0,2,5,0,0,267.7555345,2,25,32.20078133,0
23700,76196,100929,0,6,17,0,0,180.731154,1,13,41.52602645,0
23700,43712,75191,0,1,6,0,0,50.71753483,2,18,37.10325125,1
23700,138632,186585,0,4,20,0,0,225.8977256,0,24,42.76682961,0
23700,144373,180927,0,4,5,0,0,175.8153754,5,43,40.31579003,0
23700,74829.24905,46665,0,6,9.154940986,0,0,85.1283538,1.032749077,12,24.99135942,0
23700,46910,75136,0,6,10,0,0,119.2312044,1,19,43.829588,0
23700,93734,98099,1,6,8,0,0,187.0023549,1.032749077,21.31703607,30.02008799,0
23700,62949,99295,1,1,15,0,0,145.3552803,0,14,36.03276029,0
23700,76000,106000,0,3,2.6,1,0,138.9666667,2,38,39.38764489,1
23700,82983,106877,0,6,9.154940986,0,0,177.0176744,2,24,40.99520822,0
23700,87141,140428,0,4,22,1,0,169.2836314,1,25,40.98061565,0
23700,104752,143913,1,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,36.76101419,0
23700,18825,55549,0,6,26,0,1,203.8609299,0,25,26.62907739,0
23700,58068,97948,0,1,1,0,0,160.0582364,1,21,34.35546078,0
23800,74390,186176,0,6,10,0,0,363.1401917,1,16,30.27099531,0
23800,74829.24905,71798,1,1,6,0,0,119.7119548,2,5,19.62452779,0
23800,76390,110315,0,2,7,0,0,275.9553562,2,29,29.71360104,0
23800,45279,68939,0,6,6,0,0,77.22882195,1,19,35.5214873,0
23800,46884,68142,0,6,8,0,0,59.40577506,1,18,35.69663623,0
23800,74829.24905,55669,0,6,9.154940986,0,1,308.4251258,0,18,37.65407524,0
23800,101536,147601,1,4,10,0,0,161.2557418,1,23,32.71942124,0
23800,44372,67279,0,6,6,0,0,75.81397134,2,19,36.52956948,0
23900,74829.24905,63096,0,6,9.154940986,0,0,313.8097259,0,19,37.51332405,0
23900,21549,49842,0,6,25,0,0,300.2963125,1.032749077,12,30.20398928,0
23900,90475,136094,0,4,9.154940986,0,1,207.784271,0,21,30.54921583,0
23900,70694,95718,1,1,11,0,0,138.1673596,0,13,38.56120628,0
23900,16082,31196,0,6,17,2,0,123.3686461,1,19,26.71625685,0
23900,95060,134567,0,4,9.154940986,0,0,194.2510061,0,20,27.15706127,0
23900,31992,57986,0,6,9.154940986,0,0,226.2432432,0,12,38.67184311,0
23900,69460.45297,105700,0,6,0.8,0,0,150.1901834,1.782764811,21.21126761,39.38764489,1
23900,80406,108122,0,6,17,0,0,211.9232754,0,13,41.4948398,0
23900,27800,43403,0,6,27,0,0,307.6242388,1.032749077,12,31.91370468,0
23900,85097,100730,1,6,9,0,0,187.0023549,1.032749077,21.31703607,29.50851727,0
23900,90244,120751,0,5,3,0,0,194.9872525,1,26,35.40605965,0
23900,55284,92305,0,6,7,0,0,241.0836493,1,19,37.47975712,0
23900,74829.24905,62276,0,6,26,0,0,127.024625,0,8,20.40782558,0
23900,140328,183533,1,2,8,0,0,322.7881144,0,17,45.41317756,0
23900,87884,116559,0,2,23,0,0,314.3944934,0,42,37.98813172,0
23900,74829.24905,151738,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,16.42639471,0
24000,43427,68308,0,6,25,0,0,302.772262,2,31,34.87185516,0
24000,96072,122441,1,2,10,0,0,127.741782,1,24,33.60803731,0
24000,31243,50602,1,5,3,1,0,135.1985187,1.032749077,11,25.35716493,0
24000,144975,180539,0,4,6,0,0,193.1196811,5,43,39.59359522,0
24000,43948,86111,1,6,24,0,0,258.3035939,0,7,26.61774876,0
24000,19500,38000,0,6,8.027802491,0,1,198.9,1.782764811,17,39.38764489,1
24000,16997,45000,0,6,25,0,0,118.6666667,1,11,33.25312863,0
24000,137000,204963,1,4,5,0,0,189.7,1,28,33.25312863,0
24000,114196,150000,0,2,4,0,0,289.1333333,0,25,33.25312863,0
24000,59300,88000,0,6,16,0,0,97.93333333,1,17,33.25312863,0
24000,35000,98172.84623,0,5,3,1,0,177.5,0,16,39.38764489,1
24000,18655,48800,1,6,3,0,0,65.96666667,3,12,39.38764489,1
24000,111488,163796,0,2,15,0,0,185.8020505,0,25,32.22967397,0
24000,17575,50375,0,6,23,0,0,135.7640508,0,11,22.9810051,0
24100,164155,225184,1,5,2,0,0,150.1901834,1.782764811,21.21126761,31.56422692,1
24100,57041,92081,0,6,7,0,0,230.0597297,0,19,35.89670864,0
24100,77435,113000,0,4,10,0,1,124.7666667,0,19,33.25312863,0
24100,61811,97086,0,6,6,0,0,222.6265908,1,19,34.68253701,0
24100,80005,102098,0,6,18,1,0,196.2531041,1,12,39.7589325,0
24100,104442,161366,0,2,14,0,0,195.6423332,0,25,34.54080952,0
24100,95549,112283,0,6,22,0,0,243.3497326,0,28,39.08269663,0
24100,57555,90732,0,6,8,0,0,236.9619925,1,19,37.93487786,0
24100,74829.24905,49433,0,6,9.154940986,0,0,83.09972613,1.032749077,13,26.14897018,0
24200,10286,98172.84623,0,6,24.5,0,1,216.1333333,4,32,39.38764489,1
24200,45902,70212,0,6,25,0,0,303.7624695,3,32,35.22386162,0
24200,91491,141827,0,4,21,1,0,163.1743772,0,25,42.06098177,0
24200,92572,121310,1,2,9,0,0,117.0455007,1,24,30.48278003,0
24200,49798,67458,0,6,6,0,0,68.93111023,2,18,36.46436586,0
24200,121000,162900,0,5,13,1,1,151.9333333,1,35,39.38764489,1
24200,37500,98172.84623,0,4,4,0,0,123.8,0,14,39.38764489,1
24200,39808,98172.84623,0,5,3,1,0,184.7251127,0,16,51.63038059,1
24200,68477,91598,0,6,16,0,0,88.66520126,0,17,32.52309222,0
24200,22763,47622,0,6,23,0,0,126.9226912,1,10,23.04094471,0
24200,63229,89394,0,6,15,0,0,84.66879155,0,16,35.60488671,0
24200,150939,183208,0,6,1,0,0,205.776802,0,34,39.65633406,0
24200,90626,116601,0,5,2,0,0,226.1163866,1,27,34.49993837,0
24200,104005,158224,0,2,14,0,0,175.6220829,0,25,33.99242445,0
24300,142000,175000,0,4,6,0,0,323.6666667,0,35,33.25312863,0
24300,70912,98353,0,4,9,1,0,126.2435974,3,26,36.37253142,0
24300,50826,68199,0,6,7,0,0,71.1819889,1,19,36.49620108,0
24300,93520,137241,0,4,9.154940986,0,0,199.7635632,0,20,27.47155969,0
24300,41323,73309,0,6,27,0,1,298.1859041,2,32,36.15527752,0
24300,110442,138581,0,2,9,2,0,175.1536895,4,17,40.34888533,0
24300,74829.24905,144123,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,15.52923014,0
24300,55579,98320,0,4,1,0,0,187.0218108,0,26,33.47337359,0
24300,21660,48475,0,6,26,0,0,102.7828355,0,10,23.24795828,0
24300,123686,153184,0,2,4,0,0,298.2829133,0,25,36.33656439,0
24300,74829.24905,60628,0,6,23,0,0,145.2927361,0,9,22.98481899,0
24300,42276,68775,0,6,24,0,0,309.6835856,2,31,32.74650689,0
24400,110177,145000,0,1,5,0,0,293.2365248,2,36,33.25312863,0
24400,88000,119100,1,6,12,0,0,84.23333333,5,19,39.38764489,1
24400,50317,71327,0,6,6,0,0,45.48580177,1,18,37.01414079,0
24400,87838,104468,1,6,6,0,0,187.0023549,1.032749077,21.31703607,30.28035484,0
24400,119111,154860,0,2,3,0,0,296.9303901,0,25,38.49313261,0
24400,147073,182069,0,6,2,0,0,173.7149466,0,35,37.81236793,0
24400,26366,54775,0,6,13,0,0,101.6362349,2,24,29.09588127,0
24400,74829.24905,59888,0,6,9.154940986,0,0,288.2296811,0,19,38.58133284,0
24400,74829.24905,28900,1,6,24,0,0,81.16666667,2,15,33.25312863,0
24400,109253,158257,0,2,17,0,0,193.9652872,0,25,34.59449254,0
24400,93411,140031,1,4,6,0,0,177.5112494,0,32,31.02733592,0
24400,65233,96473,0,6,15,0,0,80.09869097,1,17,35.44294677,0
24400,91316,147837,0,4,23,0,0,170.0567485,0,24,42.66845465,0
24400,80065,118423,0,4,8,0,1,126.5427462,0,18,26.2739081,0
24400,61260,103842,0,4,1,0,0,179.5402847,0,26,33.59045514,0
24400,112178,159638,0,2,17,0,0,197.9695585,0,26,33.13017589,0
24400,95843,123377,0,5,2,0,0,201.9767562,1,26,32.90346813,0
24500,33537,57048,0,6,14,0,0,99.37613252,1,24,28.49500481,0
24500,74829.24905,149489,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,15.44348605,0
24500,21470,52228,0,6,25,0,0,124.5599493,0,11,23.88812168,0
24500,80072,107559,0,6,18,0,0,194.8774602,0,12,39.21016963,0
24500,118251,158758,0,2,2,0,0,282.6499217,0,24,38.84480195,0
24500,69615,94656,0,4,7,0,1,136.5556217,3,26,35.56529668,0
24500,134188,171658,0,6,5,1,0,219.1675779,0,20,34.98614057,0
24500,67336,96060,0,4,8,0,1,142.3442498,3,25,35.97985624,0
24500,62490,97467,0,6,14,0,0,96.97267872,1,17,34.97565503,0
24500,95736,134000,1,2,1.5,0,1,122.5,2,20,39.38764489,1
24500,52000,84915,0,1,0.4,0,1,93.16666667,0,23,33.25312863,0
24500,74829.24905,51623,0,6,9.154940986,0,0,91.86238836,1.032749077,12,28.87957066,0
24500,82756,122917,0,4,11,0,1,108.6501412,0,18,26.12743668,0
24500,123319,159934,0,2,2,0,0,300.6251895,0,25,37.7861752,0
24500,74829.24905,35543,1,6,21,0,0,83.11198815,1,15,29.8556335,0
24600,113034,165176,0,2,15,0,0,194.842164,0,26,32.77014793,0
24600,83099,113245,0,4,9,0,1,122.7492164,0,19,28.12573109,0
24600,71862,94704,0,6,1,0,0,93.26171339,2,29,35.2905832,0
24600,41300,61700,0,1,19,0,0,181.6333333,2,22,33.25312863,0
24600,135278,164559,0,6,5,1,0,225.3668485,0,20,34.07915769,0
24600,74829.24905,146804,0,6,9.154940986,0,0,187.0023549,1.032749077,21.31703607,17.26353485,0
24600,75636,112956,0,4,1,1,0,318.5461654,3,42,39.38764489,1
24700,55435,89663,0,2,7,0,0,252.6220694,2,26,34.74184793,0
24700,149235,178454,0,4,5,0,0,324.1377835,0,34,38.70999145,0
24700,111107,163926,0,2,15,0,1,170.6294314,1,26,32.93429181,0
24700,23231,54024,0,6,24,0,0,118.1540915,0,11,23.26522492,0
24700,109377,133116,0,2,10,1,0,184.3557829,5,17,40.2026301,0
24700,53925,83056,0,2,4,0,0,251.1883928,2,25,34.88924173,0
24700,44306,74197,0,6,5,0,0,73.71525064,1,18,35.44157026,0
24700,98900,115052,0,6,23,0,0,239.4260738,1,26,41.70053078,0
24700,77022,112172,0,2,9,0,1,306.8710779,2,28,30.12004195,0
24800,74829.24905,59934,0,6,9.154940986,0,1,305.6823468,0,18,38.02973836,0
24800,74829.24905,63753,0,6,9.154940986,0,0,300.7572856,0,19,40.13447676,0
24800,144410,211936,1,4,3,0,0,195.0703595,1,28,38.92615688,0
24800,109084,140355,0,2,11,2,0,183.7952585,5,18,40.60479583,0
24800,74829.24905,45167,0,6,9.154940986,0,0,84.73561794,1.032749077,12,28.45701893,0
24800,98139,121696,0,5,3,0,0,208.5232669,1,27,32.64426513,0
24800,132000,165000,0,2,19,0,0,187.6666667,4,35,39.38764489,1
24800,82670,106563,0,2,8,0,0,302.984432,2,28,30.95648584,0
24800,43287,72898,0,6,8,0,0,87.01103562,1,18,34.0310957,0
24800,76220,102087,1,2,6,0,1,126.6410196,0,32,48.56957404,1
24800,64537,93212,0,4,7,1,1,120.3514204,4,25,34.68608867,0
24900,46116,77519,0,6,9,0,0,120.0835519,1,19,42.92950927,0
24900,60778,94374,0,6,5,0,0,232.1188078,1,20,34.92549001,0
24900,134427,169444,0,6,7,1,0,202.4473261,0,19,35.3492119,0
24900,89530,146815,0,4,19,1,0,164.7703104,1,25,39.34585859,0
24900,92168,143484,1,4,6,0,0,159.5834421,0,31,34.14587135,0
24900,51155,83000,0,6,9,1,1,139.0333333,3,30,33.25312863,0
24900,139241,171296,0,6,6,1,0,220.6871583,0,19,35.59165567,0
24900,77000,115006,0,6,10,0,0,293.2333333,0,36,39.38764489,1
24900,74829.24905,48291,0,6,9.154940986,0,0,94.07837758,1.032749077,12,25.61784573,0
25000,74829.24905,60685,0,6,9.154940986,0,0,311.9358895,0,19,39.4217139,0
25000,60504,93907,0,1,1,0,0,99.99371532,0,23,33.49035424,0
25000,95651,148280,0,4,21,1,0,154.5654328,0,24,42.69533127,0
25000,74829.24905,62619,0,6,26,0,0,112.9674833,0,8,21.26380538,0
25000,109000,175000,0,3,17,0,0,298.3333333,1,31,33.25312863,0
25000,94000,125000,0,1,11,0,1,151.1333333,0,29,33.25312863,0
25000,99348,200000,0,6,23,0,0,199.8333333,0,19,33.25312863,0
25000,149000,202500,1,6,11,0,0,256.6666667,2,34,33.25312863,0
25000,177000,226000,0,4,0.4,0,0,305.1331253,1,33,33.25312863,0
25000,23900,55700,0,1,2.5,0,0,116.6333333,2,7,33.25312863,0
25000,19600,71000,0,6,9.154940986,2,2,93.33333333,2,26,33.25312863,0
25000,145000,185000,1,5,2,0,0,176.5,1,17,33.25312863,0
25000,57459,96000,0,6,16,0,1,133.7666667,0,30,33.25312863,0
25000,84000,120000,0,6,1.5,0,0,188.7682131,2,25,33.25312863,0
25000,94000,141750,0,2,22,0,0,209,0,13,33.25312863,0
25000,126462,207200,0,4,10,0,0,239.8,3,27,33.25312863,0
25000,89000,122000,0,4,0,1,0,193.8,3,38,33.25312863,0
25000,140000,183600,0,4,12.6,0,1,148.1333333,0,37,33.25312863,0
25000,74829.24905,113000,0,2,9,1,0,168.4,0,27,33.25312863,0
25000,65000,99000,0,4,12,0,0,283.0666667,1,33,33.25312863,0
25000,42632,71000,0,6,24,0,1,284.9333333,1,30,33.25312863,0
25000,70150,98172.84623,0,1,4,2,0,104.5333333,0,7,39.38764489,1
25000,71700,122500,0,1,0,0,0,303.4,1,24,33.25312863,0
25000,69300,111800,0,6,5,0,0,95.36666667,2,32,33.25312863,0
25000,127491,178453,0,2,1,0,0,120.4,1.032749077,39,33.25312863,0
25000,65700,93400,0,1,10,0,0,149.1666667,0,21,33.25312863,0
25000,98500,130000,0,6,5,0,1,201.8333333,4,43,39.38764489,1
25000,46451,89600,0,1,10,1,2,95.36666667,2,15,39.38764489,1
25000,71081,112500,0,2,3,2,0,87.2,1,27,39.38764489,1
25000,69460.45297,98172.84623,0,6,22,0,2,203.2,0,23,39.38764489,1
25000,26743,57000,0,6,2,0,0,90.6,3,19,39.38764489,1
25000,110048,98172.84623,0,6,1,0,1,126.4,2,24,39.38764489,1
25000,110676,98172.84623,0,3,8,2,0,119.3666667,0,6,39.38764489,1
25000,82000,128325,0,2,8.027802491,0,1,10.13333333,1.782764811,41,39.38764489,1
25000,95000,127000,1,4,15,1,2,296.2,2,27,39.38764489,1
25000,105750,141000,1,1,15,1,2,305.3666667,2,14,39.38764489,1
25000,117500,165000,0,4,17.5,0,3,239.4,1,27,39.38764489,1
25000,123184,200000,0,6,12,0,1,160.3,1,32,39.38764489,1
25000,90000,128000,0,6,10,1,1,73.03333333,5,40,39.38764489,1
25000,69460.45297,48700,0,4,11,0,3,41.56666667,3,6,39.38764489,1
25000,101250,135000,0,5,3,0,0,301.3,4,46,39.38764489,1
25000,86000,98172.84623,0,6,14,1,0,144.0333333,2,40,39.38764489,1
25000,68000,98172.84623,0,6,8,0,1,134.7666667,3,33,39.38764489,1
25000,59841,108620,0,5,20,0,0,101.4666667,0,4,39.38764489,1
25000,132000,165000,0,4,10,0,0,196.8333333,1,29,39.38764489,1
25000,39000,72500,0,6,3,0,1,114.6666667,3,22,39.38764489,1
25000,112000,157000,0,1,5.5,0,0,63.9,3,9,39.38764489,1
25000,103700,172762,0,6,4,0,0,150.1901834,0,0,39.38764489,1
25000,75110,114208,0,2,3,2,0,83.05264747,1,27,45.74394906,1
25000,74829.24905,45764,0,6,9.154940986,0,0,107.1447608,1.032749077,12,27.77990534,0
25000,135501,184613,0,2,0,0,0,119.5305254,1.032749077,39,30.65881623,0
25000,74829.24905,35000,0,6,10,1,0,88.93333333,1.032749077,14,33.25312863,0
25000,83624,116976,0,4,9,0,0,129.5495932,0,19,29.42773368,0
25000,72077,104294,0,2,1,0,0,232.0511235,4,24,40.64547977,0
25000,36108,84365,1,6,23,0,0,248.8515009,0,7,26.02704025,0
25100,85337,104607,1,6,6,0,0,187.0023549,1.032749077,21.31703607,27.95047513,0
25100,147622,187441,1,5,3,0,0,170.4807208,0,16,41.52143161,0
25100,77088,111568,0,2,7,0,0,288.0080252,2,29,32.55083764,0
25100,21490,71571,0,6,9.154940986,1,1,101.9251329,1,25,30.44411926,0
25100,46614,69750,0,1,17,0,0,193.2525794,1,22,33.71535165,0
25100,74829.24905,59783,0,6,9.154940986,0,0,307.7497359,0,19,39.27702198,0
25100,65633,100776,0,6,15,0,1,141.9381303,0,29,40.62020969,0
25100,41314,71357,0,1,19,0,0,183.6314283,1,22,33.66553412,0
25100,58042,98964,0,6,16,0,1,125.7958639,0,29,38.3722235,0
25100,118559,150172,0,1,4,0,0,279.1980214,1,37,42.98797946,0
25100,96627,128022,0,4,1,0,0,197.6334714,3,37,35.98054235,0
25100,66938,92544,0,4,8,1,1,135.6650702,4,26,34.56587631,0
25100,23269,75668,0,6,9.154940986,2,1,73.31788498,2,25,28.16593014,0
